Document_group,Document_name,N_coded_segments,N_memos,Author,Country,Sex,Marital_status,Employment_status,Employment_status_of_partner,Highest_obtained_diploma,N_children_in_household,How_many_children_.in_.family_you_grew_up,Who_of_your_parents_paid_job,Temporal_dimension,Sq1_Change,Sq2_Satisfaction,Sq3_Personal.control,Sq4_Strereotypes,Sq5_Outcome,Sq6_FairvsUnfair,Sq7_Gender,Key_actors_in_the_story,Age,text
RO_quotes,RO_Q_M_36_LEI,31,0,Monica Stroe,23,1,1,3,0,6,0,1,3,2000-2010,2,4,5,2,4,6,4,"Myself, Friends, Peers",36,"*| 20 | R. Yeah, we entered a scenario where we were supposed to satisfy one another and (...) for the sake of the scenario we went up to a point, because no one actually felt they should do this. (...) for some people that grew up together and did their teenage stuff together, a situation of this kind, a test...or not a test but rather you move forward by doing stuff together. (...) I was sort of the catalyst who turned the situation in a certain direction. I mean yeah, I probably helped make things more interesting. I mean I know I was the one who suggested it, (...) but what happened afterwards was the ending that they offered to me and it was pretty cool. I mean it was incredible. |"
RO_quotes,RO_Q_M_36_ID,14,0,Monica Stroe,23,1,1,3,0,6,0,1,3,1990-2000,4,5,5,3,5,6,3,"myself, mother, father",36,"*| 3 | R: He was one year older (...). At that age he had a great impact over me. The way he dressed... We sat and talked a whole lot and even until today he remained the absolutely only guy in my life with whom I could talk for ten hours non-stop, we had moments like this. Afterwards I realized that it was something almost like a homosexual relationship, only without a consumation. (...) I don’t think he ever considered it. But as a typology, it was like being in a  relationship, because we would meet at highschool, we would call one another when we got home, we would spend so much time together. I remember that when he met other guys I was jealous. I mean... and at one point, he was a suffocating person and I couldn’t stay under his influence anymore, I tried to rebel...I stopped seeing him as often. He was really irritated and he stopped speaking to me for good. Somehow, even this reaction of his was the same type of feeling, a sort of affectivity.  |"
PT_quotes,PT_Q_M_18_EDU,33,0,YW,22,1,1,5,0,3,0,1,3,2010,2,1,5,2,1,1,2,"myself, colleagues, teacher_educator",18,"*| ) the fact that this girl has been favoured, I think that is a little bit unfair and, in a class context, and the fact that it was in front of everyone in the class, it’s a little bit more flagrant, but I also wouldn’t be surprised if this happens many times without people noticing it. So, maybe in an enterprise context, between a male boss and a female co-worker or a subordinated female person, maybe these things are not so obvious, but I wouldn’t be surprised that they happen. But the most concerning thing, of course this is also concerning, but what is even more concerning is to have other kind of favouring, like money favouring or someone who apparently has merit and grew up in the career because of this kind of favouring just because she is a woman. But sometimes it hasn’t to do only with this. Sometimes it hasn’t to do just with disfavouring. Inequality between men and women also relies on the physical aspect, in the physical ability and since pre-history there was always this difference: women taking care of children and home, and men working, being the support, the breadwinner. This is a reality very present in many places. |"
PT_quotes,PT_Q_M_18_CFR,24,0,YW,22,1,1,5,0,3,0,1,3,"2000, 2010",4,4,2,4,4,4,2,"myself, mother, father, siblings",18,"*| ) we are thinking about planting grass, because everything is still in dirt, and we have been dealing with everything, because it involves some physical effort to take care of the land, cultivate, and everything. So, my brother and I, we take care of it with my dad so that we can spare a little bit my mom, because she hasn’t the age that she had before, she has a certain age, so the physical effort can’t be excessive. My dad is older than my mom, for example, but my dad has, clearly, more strength and more resistance to those hard works than my mom. I think that is natural. |"
PT_quotes,PT_Q_M_18_LEI,23,0,YW,22,1,1,5,0,3,0,1,3,2000,4,4,5,4,4,4,4,"myself, scouts",18,"*| ) scouts also try to alert girls to this, I mean, of not letting tasks only to boys, it also intends to alert girls to do things more related to effort. As also alerts boys to tasks that, according to society, are more related to women, like cooking and doing the dishes.  Many and many times I have done the dishes of 30 people, me, who according with traditional society wouldn’t be normal for me as a boy to do it. But I, personally, I really like of being able to participate, not that I have a special taste for doing the dishes, but of being able to participate in these tasks that usually wouldn’t be delivered to boys. |"
PT_quotes,PT_Q_F_24_SOC,30,0,YW,22,2,1,8,0,5,0,2,3,"2000, 2010",4,3,2,5,4,4,5,"myself, men",24,"*| ) I was in the subway and my bank card didn’t work, and I had no coins and I was a little muddled. And the sir who was behind me volunteered to give me the money, I even didn’t need to ask for it, it was an immediate thing. I think that the fact of being a girl makes things easier. And in daily life things"
PT_quotes,PT_Q_F_24_PRO,53,0,YW,22,2,1,8,0,5,0,2,3,2000,2,4,4,5,4,2,5,"myself, friends,peers",24,"*|  by the way, I really said events hostess, because there aren’t male hosts many times. The boys who are contracted usually are for taking care of more masculine things, normally more heavy works where it is needed to carry things, parking cars, and it is much easier, there is much more offer for works just for girls. Well, it is a great advantage for me, isn’t it? |"
PT_quotes,PT_Q_F_24_LEI,26,0,YW,22,2,1,8,0,5,0,2,3,1990,4,4,2,5,4,4,4,"mother, father",24,"*| 1 | R: Yes, I think I can begin with my childhood. I think that the majority of girls lived the experience of having ballet classes, that very feminine thing. I didn’t like it much. I’ve been there for almost 2 months. |"
PT_quotes,PT_Q_M_26_LEI,47,0,YW,22,1,1,1,0,5,0,0,3,2000,4,4,4,5,4,3,4,"mother, father",26,"*| ) these kind of sexual curiosities happen sooner to boys than to girls; eventually that’s why it happens. But the fact is that it happens, and back in my time it already happened. I remember that I and my friends commented on our usual conversations that we all lost our virginity sooner than our female friends, I perfectly remember it. It was natural. So, why does it happen? I don’t know, but it is evidence that usually boys, well, in my time, my friends, all of us had that kind of experiences sooner than our female friends, perhaps 2 years sooner. ("
PT_quotes,PT_Q_M_26_EDU,27,0,YW,22,1,1,1,0,5,0,0,3,2000,4,4,4,4,4,1,4,"colleagues, teacher_educator",26,"*| 5 | R: I think that with boys, they usually, it’s not a matter of niceness, but in discomfort situations in which they have to reprehend, or not only on reprehensions, in situations not so agreeable, usually they are much more severe in transmitting that message, it’s not so pleasant for us. If it is a girl they are much more careful, I don’t know, in a way of not hurting susceptibilities, they don’t want someone to be extremely chocked, or maybe they think girls are more fragile, they think they will start crying or something like that; it is a thing that, in fact, I have seen happening, but I don’t think it is because they are girls. It had to do with the person itself. I never saw a male friend of mine crying, that is a fact, because of something like this, but I think that maybe they feel as bad as girl in a situation that is similar to both. |"
PT_quotes,PT_Q_F_33_LEI,35,0,YW,22,2,5,1,1,5,0,1,3,1980,4,4,1,4,4,4,5,"mother, father",33,"*| ) And bearing in mind the profession I have and the hospital unit in which I work, there are boys and girls with high levels of alcohol in the blood, and that were involved in conflicts, I don’t feel a difference between boys and girls. Maybe in what physical aggressions are concerned there are more boys, they are more conflictive. I think it’s what we see. Lots of times, when they arrive to suture or with more violent traumas, there are more boys than girls, because they want to make right that “I’m a man, I have to use force over someone in order to demonstrate what I think I am”. I mean that it’s not a bravery situation, but, in that moment, in that little head, they think so and start to use violence. Girls no. Girls I don’t see it. |"
PT_quotes,PT_Q_F_33_PRO,23,0,YW,22,2,5,1,1,5,0,1,3,"1990, 2000, 2010",4,4,4,2,4,4,2,"myself, siblings",33,"*| 1 | R: Well, in this very moment I just remember, maybe, the profession I got, I’m a nurse and I work for 13 years. In fact, in the last years, now it’s not so obvious, women and men apply for this academic course. But many years ago, and in the beginning of the profession evolution, there were mostly women applying for it, although I never felt that it was made easier for applying and being accepted in the academic course because of being a woman. However, in fact, it is mostly a profession of women and not of men, but I don’t agree, because there are good male professionals in nursing. In fact, when I think about it, I think it’s good that this situation changed ("
PT_quotes,PT_Q_F_33_VIO,25,0,YW,22,2,5,1,1,5,0,1,3,"1990, 2000, 2010",4,2,2,4,2,2,4,patients,33,"*| ), we can’t judge, but sometimes between us we let become visible a little bit that it’s more usual for women, and it isn’t so hard for us. And when a man comes up in these situations and he complains, we are like: “How is this possible?”, and we joke a little bit, well, it’s our own defences (for the hard work they do and the situations they deal with), between the team unit we joke a little bit and say: “how is it possible that the man let himself be beaten by his wife?”. And, in fact, if it is a woman, this doesn’t happen. In fact, there is a big difference between men and women here. |"
PT_quotes,PT_Q_M_60_CFR,35,0,YW,22,1,2,1,6,5,0,5,3,1950-2010,5,4,1,2,4,4,2,"myself, partner, children",60,"*| ) Their role in household economy turned to be important because of the salary they brought, in spite of the fact of being a lower salary, as the salary inequalities always existed and still exists today. It became more and more indispensable. So, besides their job as a worker, it was added the mother’s work, aggravated by men’s general mentality that thought that household tasks, children’s education, etc., etc., always were women’s duties, because it was what they saw in their parents, grandparents, and so on, when they looked to the past. They saw that and they didn’t question themselves because they thought that it was what good women do and, many times, they still had the nerve of saying that women didn’t work, because if even they were at home working and had a dozen of children to raise, the husband would have the nerve to say that she didn’t work. |"
PT_quotes,PT_Q_M_60_VIO,17,0,YW,22,1,2,1,6,5,0,5,3,1970,2,1,6,4,1,1,4,couples_in_which_violence_exists,60,"*| ) I think that culturally and economically, women started generally to earn more and more quickly than men, and related to that they weren’t opened to bare certain kind of lives, etc., etc., or certain kind of treatment, etc., etc., and easily came the divorce, and then men’s mentality practically didn’t change: if before they viewed women as property, as a furniture, a car, etc., many of them do this (use violence), and this hasn’t to do with social classes, it’s transversal. It has to do with what you have and don’t have. But they continue to say “my” wife as they were talking about a car or other good that belongs to family patrimony or his private sphere, they don’t accept that, and it explains all the rest, besides in some situations it could be pathological too, there are both things, the disease part and the cultural part. |"
PT_quotes,PT_Q_F_41_PRO1,48,0,YW,22,2,2,1,1,5,3,1,3,"1980, 1990, 2000",4,4,5,5,4,4,4,"myself, employer_boss",41,"*| 7 | R: Because society still sees a lot maternity and not only in construction directors; so being a mom in Portugal, we need babies, but being a mom in Portugal is a real trouble for any administration board in a company. When a person comes and says she’s pregnant it’s like the worst news you could give, right? And it’s not only being pregnant, it’s what a little child implies. Behalf on trying to not be absent with family help or external help, they always look at us as potential people that are going to be absent to go to the pediatrician, they will be absent because they are going to take the child to school, because they are going to school meetings. And it still is seen in Portuguese society that when a man, in the middle of the afternoon, says: “I need to leave early to pick my car at the car repair” nobody notices, but when a mom, in the middle of the afternoon, says: “I need to leave early because they called me from the kindergarten saying that my son has fever”, everyone looks at us. And I think that is still true in Portuguese society. And I think that women are not in construction directors positions because the construction director position is very demanding, it demands many hours of work, I don’t say it isn’t true, it demands a lot of availability, and adding to the situation that we have to invest in abroad markets, in internationalization. So, it is much easier to men, even letting his family in Portugal, to let go and go to Brazil, than a mom. ("
PT_quotes,PT_Q_F_41_ID,27,0,YW,22,2,2,1,1,5,3,1,3,-,0,0,0,0,0,0,0,-,41,"*| ) In spite of the fact of having a complicated life, well, I have my 3 children, I have no family support in my residence area, so I get help from a housemaid, but, in spite of all that, I get really involved in my children’s school’s activities, as a mother, because they fulfill other variants of my self being, right? In this case my spiritual one. I’m a pastoral delegate of one of my children’s class, and because of that I get involved, bearing in mind my availability, in the organization of certain solidarity projects and others related with the Christian life of the school. |"
PT_quotes,PT_Q_F_41_CFR,9,0,YW,22,2,2,1,1,5,3,1,3,-,0,0,0,0,0,0,0,-,41,"*|  with his things and with the house’s things, so he dedicates a lot time when he is at home arranging things and remonstrating against things that are not neat. For example, cooking, he doesn’t cook, because he doesn’t know how to cook, so it is an activity that he doesn’t help at all. But he helps me in other things like, for example, on weekends, many times when I have to go out with our children he does all the beds, right? Cleaning no, because we have a housemaid that is in charge of it. He doesn’t help at all with shopping; for example, I do shopping, buying food and the other shopping it is even worse, but the food shopping it’s me who do it and, usually, I do it with A, because if I go to the supermarket with only one shopping cart I’m not able to bring anything to this huge family. ("
PT_quotes,PT_Q_F_41_PRO2,29,0,YW,22,2,2,1,1,5,3,1,3,2000,4,1,1,1,1,1,5,"myself, children, employer_boss",41,"*| 3 | Meanwhile, C (youngest daughter) was born, they called me and told me that I had 3 children, it was me who had made them come, it was my will, and because of that they considered that I didn’t gathered the necessary conditions for being a construction director due to one simple reason: “because the company is in an internationalization process, and I, who had 3 little children, couldn’t let go of everything from one day to another to go faraway, where the company probably works, like Algeria, Angola, Mozambique, and for them I didn’t gathered the conditions for being a construction director. Well, they dumped me in the office (smile), sorry, in the office. I stayed in the office almost without functions, and I was like that for quite a lot of time, without anything in specific to do, till, finally, after a long period of time, I was transferred to an academic area completely different from my own, because I have a civil engineering degree, and I was transferred to the human resources department for professional training. It was said to me that I was chosen because I had lots of construction field experience and they needed a person that knew the construction reality, and that allowed to adapt training to the constructions reality. They defined me really specific objectives during the year of 2010, numerical objectives, that I, hopefully, in spite of the hard working year I had in 2010, managed to achieve, and, so, I finished 2010 achieving the objectives that they proposed me. ("
PT_quotes,PT_Q_F_70_EDU,18,0,YW,22,2,2,6,6,5,0,1,1,1950,5,5,1,5,5,5,5,"myself, mother, father",70,"*| 1 | R: Well, the first one was when I began studying. As I was a little girl and my father thought he wouldn’t be able to comply with the schedules of taking me and picking me up every day by car; I was living like what? 4/5/6 Km from (name city). I stayed intern in the (name of private nun’s school), because that way they would take me on Monday morning, they would pick me up at Saturday, right, because on Saturday we still had classes, because I couldn’t get a bus as I was a girl. |"
PT_quotes,PT_Q_F_70_PRO,25,0,YW,22,2,2,6,6,5,0,1,1,1960,4,4,4,4,4,5,5,"myself, students",70,"*| ) There were 2 ladies, teachers, my mom’s friends, that had the same age my mom’s, and all the time we had trainings or other things, they always wanted to work as a team, it was them who formed it, it was the 2 of them, and me with the other male colleague. This male colleague loved, still even today loves, loves to talk. And he speaks really well. So, I took all the notes, in the end I gave him the notes, and our group was always the best one (laughs). |"
PT_quotes,PT_Q_F_70_SOC,25,0,YW,22,2,2,6,6,5,0,1,1,1960,4,5,2,2,5,4,5,"myself, father",70,"*| ”. So, my father thought it was his responsibility. My father gave the graduation course, but he also had to give this. That also was a part of it. And it was really funny to see people in the streets, because they were too admired to see a girl driving, it wasn’t normal in that time (smile with satisfaction). There was a sir that lived up there and he came down here and said to his wife: “I like so much to come down here to see the little lady driving” (laughs). Nowadays you see every people, but in that time you didn’t"
PT_quotes,PT_Q_M_71_PRO,33,0,YW,22,1,2,6,6,2,0,4,3,1950-2000,1,5,5,5,5,5,5,myself,71,"*| ) In what I did, you had to be a man; women couldn’t do it. Well, it is a service in the textiles, the wool products business, more properly said. And then, it was there that, as a man, I had to follow my career, starting as a weaver; I was a spooler, a weaver, and then I reached a leading position ("
PT_quotes,PT_Q_M_71_CFR,23,0,YW,22,1,2,6,6,2,0,4,3,1960,1,5,4,5,4,4,5,"myself, children",71,"*| ) for me it is essential to have the father’s arm (at home), people can say to me that I’m a “macho”, it’s not that, it’s because, in a home where there is not the chief, it is a problem. Children grow up a little bit unstoppable. So, it is fundamental the father’s arm. |"
PL_quotes,PL_Q_M_56_EDU,22,0,Malgorzata Miazek,21,1,2,1,8,6,2,3,3,1970-1982,2,3,5,5,5,6,5,"Myslef, father, employer_boss, teacher_educator",56,"*| 4 | R: I mean, comments maybe too, however, it was not put so decidedly and sharply. But it manifested itself, for instance, in the fact that us, as boys, we had to - let’s say in the area of construction works - describe how to prepare a construction site, so this practical place of action, whereas girls were asked more about the way they would make an inventory at the construction site, what should be there, how it should be arranged. To translate it into a household situation, this man had to arrange the house or apartment, whereas a woman would furnish it. So it looked more or less like this. And there was also some correlation with the questions asked during oral exams. Of course, questions given at written exams were the same for men and women, however, these more direct questions that consisted in oral examining were very often softer, warmer, not so focused on the still rather brutal part of the work on construction sites, where still at that time everything had to be mainly done manually. There was not much mechanized equipment. So, probably it was demonstrated mainly in such areas.  |"
PL_quotes,PL_Q_M_56_CFR,33,0,Malgorzata Miazek,21,1,2,1,8,6,2,3,3,1960 - present,4,3,5,5,5,6,5,"Myself, father, wife, church",56,"*| 2 | R: Yes. Also here, the roles are written out. Maybe they are not written out in such a clear and lucid way, where it is enumerated what belongs to a father or a mother, wife, husband, but these spheres somehow clarify themselves. They position themselves. They have their own significance, their order and also in my house or in the upbringing of my children or in partner relationship with my wife, there is a position of a man and a woman unequivocally allocated. For instance, it has its simplest correlation to the fact that my wife is a pedagogist by education and both of my daughters, humanists by education, have never approached her asking for assistance or explanation in respect to the issues concerning maths, physics or chemistry. By assumption, these subjects were somehow mine. It was known that it was me who knows this stuff. Similarly to the thing which is the most natural and which requires maybe not men’s competence but some strength or knowledge of things that results from the fact that one does it often. I think about such household works, purely household works as, I don’t know, the blind broke, a tap is leaking, the internal part of the washing machine, the drum does not want to spin. Or suddenly, the pressure of oil in the car decreased. All this is addressed in a natural way to a man. Whereas, I don’t know, when I cannot find something or if there are no – it’s never the case in my house – clean shirts left or something else is missing, of course, these issues are addressed towards a woman, towards a wife.  |"
PL_quotes,PL_Q_M_56_SOC,13,0,Malgorzata Miazek,21,1,2,1,8,6,2,3,3,whole life,2,3,5,5,5,6,5,"Myself, father",56,"*|  She has to have some inhibitions because in the cultural part of this society, it is accepted so. And then one often thinks: well, it’s cool to be who you are. It was especially important in the period of school or studies or at the time, when it occurred on a daily basis. This initiation of meetings, initiation of such closeness, contact in general had to come from the men’s side. And this woman’s role, even if it did not suit her, due to the cultural, social reasons was not"
PL_quotes,PL_Q_M_65_EDU,24,0,Malgorzata Miazek,21,1,2,1,6,6,2,2,3,1964-1970,1,5,5,5,5,5,5,Myself,65,"*|  they did not make any great career at the academia. I mean, they did their PhDs, but I think it ended precisely at the level of lecturers. So they have never become professors. So they did not make a name for themselves. Maybe, it was because of the fact that this was absolutely male faculty.  |"
PL_quotes,PL_Q_M_65_CFR,34,0,Malgorzata Miazek,21,1,2,1,6,6,2,2,3,"1950-1964, and till now",1,5,6,2,5,5,1,"Myself, mother, father, wife",65,"*|  Since I saw that (name wife) was very tired, the moment I came back from work, then already I [used to feed] at 9 pm, at 10 pm, no at 12 pm, because then you fed a baby every three hours. So I did it at 9 pm and at 12 am; she was already asleep and I got up at 12 am. Since she did not breastfeed, I was able to do it. And also at night, when she woke at 3 am, it was me. So, at 6 am, it was also me and then I went to work. And then she used to take over the nursing. So we shared and it was not like this that I go to work, so she has to stay with the baby for the whole day, because it is after all quite tiring. Although such a small baby just lies, she cries every minute and every minute you need to do something around her, right? So, we shared this work around the baby. I did not feel for instance that if I work, I shall not help.  |"
PL_quotes,PL_Q_M_24_LEI,30,0,Malgorzata Miazek,21,1,1,5,0,3,0,2,3,2005-2011,3,5,1,5,5,4,5,"Myself, peers, coaches, players",24,"*| 1 | R: First of all, what comes to my mind is that I am a basketball referee, so I try my hand above all with basketball. So maybe [I will say something] with respect to this. Actually, the majority of sport referees are men. It is the same in basketball. We have admittedly a few female referees but still, so to speak, the moment when a woman referees, it is perceived to a great extent with some indulgence, right? After all, a man always enjoys some more respect on the court and a woman has to work harder to earn it with her decisions, her personality. I have such impression here that exactly the fact that I am a man had some influence on a greater acceptance among coaches, among players and generally spectators in this entire environment.  |"
PL_quotes,PL_Q_M_24_CFR,18,0,Malgorzata Miazek,21,1,1,5,0,3,0,2,3,1993-2003,1,5,1,5,5,4,5,"Myself, mother, father, sister",24,"*|  I was maybe a little less calm and diligent, but it also had a great significance that there is a girl and a boy. Of course, a boy needs to be kept an eye on more since already earlier these stupid ideas drift around in his head. This, I’ve got the impression, is one thing: that the boy was always guilty. With respect to other issues, I think that there also can be a question of some housework. Following the rule: you are a man - at that time still a man in inverted commas – so of course some beating dust out of a carpet and such stuff fall to you. In case of my sister: do the dishes and it will be OK, right? So, it seems to be that also in this aspect [there are differences].  |"
PL_quotes,PL_Q_F_55_ID,34,0,Malgorzata Miazek,21,2,5,1,1,6,1,2,3,1984-2011,5,5,3,1,5,5,5,"Myself, parents, partner, son, employer_boss, friends, other_wo",55,"*|  I travelled totally alone. First, I travelled with the trans-Siberian railway in a compartment with a young boy from name city, then with some young people from a hostel to a hostel. Practically everyone was of my son’s age, almost. I met really a few people of my age or a bit older. There, it totally did not count. I felt safe, I didn’t feel in danger. I mean, I avoided some clearly dangerous situations or districts; I would not find myself alone in some weird district at night. But I normally moved around name city and name city, various cities, various markets. Practically all the time, I travelled by trains alone and I totally did not feel there that I am a single woman on the road. There are also so many single women on the road. Now, the world has changed so much that"
PL_quotes,PL_Q_F_55_CFR,43,0,Malgorzata Miazek,21,2,5,1,1,6,1,2,3,1984-2011,5,5,3,1,5,5,5,"Myself, parents, partner, son, employer_boss, friends, other_wo",55,"*|  yes. When Poland horribly regressed. In my opinion, it horribly regressed. And I have noticed that many young women, who generally are not religious and nothing of this kind, they have church weddings and so on. There is such a strong pressure. And I think it goes in two directions since on the one hand, there is this traditionalism, and on the other hand, still a lot of women live without being married, get divorced and have children without getting married. So, in these big cities, which I know from my own experience, it is practically no sensation. But women themselves seem to regress, not the circumstances. It looks like the society or, let’s say, families or some people who know about it, accept it in some way or nobody really cares about it any more. Whereas the women, these young girls are in my view very backward nowadays. And they have a very traditionalist approach. They want to have these church weddings, I don’t know, they take care about"
PL_quotes,PL_Q_F_73_ID,25,0,Malgorzata Miazek,21,2,4,8,0,6,0,3,1,1945-2011,1,5,5,1,3,6,5,"Myself, father",73,"*|  Apart from this, I learned one thing and I consider it very beautiful -  I ask for help.  As a matter of fact, I tell everybody about it. I am not one of these who would drag some loads. I say: “Could you help me please?”. And it works out in a totally normal way. And as some tell me, it’s not a request. It’s not a request and it is impossible not to do and they do it in such a kind and nice way. And I have never humiliated anyone. Never. And now, it helps a lot. And here, I believe that my femininity is a very, very good thing. |"
PL_quotes,PL_Q_F_73_CFR,46,0,Malgorzata Miazek,21,2,4,8,0,6,0,3,1,1945-1960,1,5,5,1,3,6,5,"Myslef, father, husband",73,"*|  they always said that he was an institution, not a man. He had a great knowledge and big community conviction. He had lots of friends all around the world. One day, I set the table 17 times; so many times the guests appeared. They were there all the time. I had enough of it. And now it’s a mortuary since rarely someone comes to visit, very rarely. After his death, somehow this house ceased to exist. It means, he was there and that’s why the home existed. And this house was created by me. From the beginning to the end. And there was everything in the house. He was able to invite people in at 23h00-24h00 at night. “Name respondent, you know, we are sitting here in the library and still working on something, we are hungry, prepare some supper for us”. “And how many of you are there?”,  “Six”. And they used to come at 24h00 at night and I used to prepare a hot meal for all six of them since I always had everything done.  |"
PL_quotes,PL_Q_F_20_PRO,62,0,Malgorzata Miazek,21,2,1,5,0,3,0,2,1,2005-2011,6,5,5,4,5,3,5,"Myself, mother, brother",20,"*| 29 | R: I was 15. And it was my parents who had to sign this contract and my mum talked to her friends, who said that she had no right to take it away from me because it is God’s gift. So why should she take it away from me, right? Because on the other hand, when name brother had a chance to play basketball when we were in name country, my mother did not let him. Just like this, no one knows why but she did not. And he was more or less the same age since he was 13 at that point. And then he bore her a grudge that she threw me into deep water and he did not get this chance. But probably it’s the question of different times and the parents were younger. And now they are older, so"
PL_quotes,PL_Q_F_20_EDU,23,0,Malgorzata Miazek,21,2,1,5,0,3,0,2,1,2008-2011,6,5,5,4,5,1,5,"Myself, teacher_educator, friends,peers",20,"*| 4 | R: At my faculty, actually yes. At the graphic art faculty, there is just one and I am not in her group, so there are men only. For instance, for one course, I need to have a couple of printouts done. I do not have anything and I get 5 [“very good” grade], whereas my male friends have their printouts and get 3 [“satisfactory” grade]. And everybody knows that I will dress more nicely for classes [laugh] and it’s cool.   |"
PL_quotes,PL_Q_M_28_ID,18,0,Malgorzata Miazek,21,1,1,1,0,6,0,1,3,2002-2011,2,5,4,2,5,5,1,"Myself, mother, father, employer_boss, schools",28,"*|  but I like competition, so the sphere of politics is of great interest to me. And it influenced my hobby, I mean krav-maga, maybe actually a bit more. However, there have been girls among us; though there have been significantly less of them. But it results from the fact that men are interested in such things of their own accord, I guess. As if girls"
PL_quotes,PL_Q_M_28_SOC,22,0,Malgorzata Miazek,21,1,1,1,0,6,0,1,3,-,0,0,0,0,0,0,0,-,28,"*| 8 | R: What do I think about female drivers? Does it really matter whether you are a women or a man? It’s important if one can drive. There is a whole bunch of male idiots. There is a societal pressure on a man to drive a car fast and this is a bit negative for us, as for men, I reckon, because men who drive in a relaxed way, let’s say, fast too, but simply do not struggle too much, are sometimes considered, I don’t know, worse drivers, which is in fact not true. But it seems to me that this also depends on the age, maybe some education, knowledge about the world, how you think about such issues.  |"
PL_quotes,PL_Q_F_29_PRO,50,0,Malgorzata Miazek,21,2,1,1,0,7,0,2,3,2005-2006,4,2,5,1,1,6,5,"Myself, partner, employer_boss, friends_peers",29,"*| ] a woman in Poland is supposed to be a wife, a mother and if she works, it’s cool but her position should not be the one that makes her husband’s or partner’s position seem worse than the one she has. And there is a sort of expectation that it should be your main function in the society that you should perform. You should be a wife and you should be a mother, that’s it. And if you happen to have some leadership aspirations, you are a manager, you’re automatically treated as some ruthless harpy that for sure has not a whit of warmth in herself and due to that she has some complexes that made her reach the place where she is now and not any other. And she surely has no family, certainly no husband and for sure she is not going to have it as it is her main"
PL_quotes,PL_Q_F_29_LEI,37,0,Malgorzata Miazek,21,2,1,1,0,7,0,2,3,1996-2000,4,2,5,1,1,1,5,"Myself, classmates, teacher, clubs,leisure_associations",29,"*| 3 | R: Yes, precisely. So it was like a civil defense contest which I won and because of that my teacher was obliged to give me a mark of two grades higher than the one he had wanted to give to me. So he was sort of bound to give me the grade 5 [very good] as my final grade for the school year, which hurt him a lot as he had to give me a higher grade. And this whole situation was related to the fact that he believed that girls do not deserve some"
NL_quotes,NL_Q_M_67_VIO,11,0,YW,20,1,2,6,7,7,3,4,1,1910-2010,0,0,0,0,0,0,0,-,67,"*|  and tell strange stories or call with her social service or something. At a certain point my wife just asked her. That was in ’87 I think, just before I did my Phd. So, she told us her story. She already lived elsewhere at that point, but still close by. Then we have 10 or 12 years, we have helped her quite intensely, we have accepted her more or less as our adopted daughter. We tried to find out all we could about sexual abuse. My wife also wrote a book at that time about sexual abuse in the church context. Well, this really demanded a lot of our energy. I wrote a diary about it, it is still there on the computer, I think it is 70 pages with everything that we went through. So this affair was very heavy and the abuse was horrible. As a child she was also sold into prostitution. The worst part is that you cannot take this to court because if you have been abused since the age of 4, you are so shattered, that you are no longer able to take it to court. Finally she was so psychologically disturbed that we had to cut our contact with her as well, about 12 years ago. I think now"
NL_quotes,NL_Q_M_67_SOC2,10,0,YW,20,1,2,6,7,7,3,4,1,1970-2000,0,0,0,0,0,0,0,-,67,"*|  So, you see the same thing with Muslims. I studied the Koran a bit and immediately you see similarities with the bible. Of course you are dealing with an old book as well and if you take those stories literally, then where does that lead to? Nowhere of course! This is something that you have much less with the protestants:  the role of authority. That is much less important. So everybody decides for himself or herself what they want. So I don’t think in that sense religion is"
NL_quotes,NL_Q_M_67_SOC1,8,0,YW,20,1,2,6,7,7,3,4,1,1970-2000,0,0,0,0,0,0,0,-,67,"*| 4 | R: It is so stereotypical, just look around you. It makes me think: ‘Why doesn’t anybody notice this? Very strange. But what sort of a view is propagated this way and what are the consequences? Obviously it influences women, because they start to think that it is supposed to be that way: ‘ That is how it should be. That is how I should act. And if I don’t feel those feelings or like it, than there is something wrong with me.’ I still get surprised about it.  |"
NL_quotes,NL_Q_M_67_ID,7,0,YW,20,1,2,6,7,7,3,4,1,1970-2000,0,0,0,0,0,0,0,-,67,"*| 6 | R: I do know, when I was a student, that aspect started to surface. I remember in those days reading a booklet  - it must have been ’65 or something – written by two priests. They had written a booklet: ‘we are also homosexual’. So, then we already got to think: well, yes, homosexuality. It is not something that you grow into, it is something in your genes. We very quickly accepted that opinion. But the strange thing is, that we have a very big family and we don’t have that in our family.  |"
NL_quotes,NL_Q_M_67_HEA,9,0,YW,20,1,2,6,7,7,3,4,1,1980,0,0,0,0,0,0,0,-,67,"*|  young and pretty and slim. But if I look around in our family, this will not stay like that. And you know what is really important if you want to do ballet: you need to be very skinny and you are not skinny, so I would quit.’ ‘Yes, but there is also jazz ballet, etc’. So the teacher she had in our village supported the idea and said: ‘You should support your child!’ and also my wife said: ‘Yes, we should do it!’ So, I declined and we went ahead. Now in retrospect we often wonder whether that was a good decision, because it caused quit some things. So, when we ask her now: ‘Should we have taken a different decision?’. She is till struggling with Bulimia. Do you know that? Anorexia, Bulimia? No anorexia, but bulimia, an eating disorder. In all the TV shows that I have ever seen, nobody places a link with ballet and I think it would be ok to do so. Because there definitely is a link between the two. Because in a classic ballet training"
